Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
5201.0,18242.0,5186.0,Contract,28.0,Married,1.0,735.0,1.0,0.47,6396.0,20743.0,37023.0,84.0,Home,Semiurban,,Female,Private,No
5202.0,5627.0,7286.0,Salaried,42.0,Single,0.0,714.0,3.0,0.18,7080.0,29064.0,20714.0,12.0,Car,Rural,Graduate,Male,Unemployed,No
5203.0,3528.0,3558.0,Unemployed,42.0,Married,2.0,712.0,4.0,0.26,10077.0,49710.0,9206.0,84.0,Education,Rural,Graduate,Female,Business,Yes
5204.0,7756.0,3823.0,Salaried,54.0,Married,2.0,657.0,3.0,0.22,8719.0,9518.0,14147.0,36.0,Personal,Urban,Graduate,Male,Private,No
5205.0,7751.0,9759.0,Unemployed,37.0,Single,3.0,735.0,1.0,0.38,16673.0,46103.0,3218.0,72.0,Home,Urban,Graduate,Male,Business,No
5206.0,6854.0,4486.0,Self-employed,,Single,0.0,708.0,0.0,0.29,14119.0,41280.0,10787.0,12.0,Business,,Graduate,,Government,Yes
5207.0,5634.0,8060.0,Contract,37.0,Married,1.0,648.0,3.0,0.21,17763.0,9691.0,29787.0,36.0,Car,Urban,Graduate,Male,MNC,No
5208.0,,2044.0,Salaried,31.0,Married,0.0,782.0,3.0,,6702.0,31391.0,31013.0,12.0,Car,Semiurban,Graduate,Male,Government,Yes
5209.0,9248.0,8634.0,Salaried,45.0,Married,0.0,791.0,0.0,0.48,3215.0,36141.0,14480.0,,Home,Rural,Not Graduate,Female,Unemployed,Yes
5210.0,4480.0,7979.0,Contract,32.0,Single,3.0,752.0,2.0,0.44,15917.0,31552.0,12673.0,60.0,Education,Semiurban,Graduate,Male,Private,No
5211.0,14385.0,7693.0,Self-employed,32.0,Single,2.0,,4.0,0.18,5542.0,12813.0,8274.0,72.0,Education,Semiurban,Not Graduate,Male,Private,Yes
5212.0,4485.0,5413.0,Salaried,54.0,Married,,774.0,0.0,,18698.0,49723.0,29476.0,12.0,Home,Urban,Not Graduate,Female,MNC,Yes
5213.0,7722.0,6097.0,Contract,29.0,Single,0.0,731.0,0.0,0.28,13435.0,34868.0,37328.0,72.0,Personal,Semiurban,Graduate,Male,Government,Yes
5214.0,,5300.0,Contract,48.0,Single,,620.0,0.0,0.22,17906.0,7566.0,16251.0,24.0,Car,Semiurban,Graduate,Female,Private,No
5215.0,10838.0,9078.0,Contract,29.0,Married,2.0,643.0,4.0,0.27,15854.0,22990.0,1537.0,24.0,Business,Urban,Graduate,Female,MNC,Yes
5216.0,10125.0,2403.0,Salaried,33.0,Single,3.0,739.0,3.0,0.29,3555.0,46665.0,2152.0,84.0,Business,Rural,,Male,Government,No
5217.0,8232.0,5960.0,Self-employed,56.0,Single,3.0,799.0,2.0,0.4,12129.0,47134.0,26574.0,12.0,,,Not Graduate,Male,Private,Yes
5218.0,16285.0,1454.0,Self-employed,42.0,Married,2.0,749.0,4.0,0.44,11290.0,48185.0,17327.0,12.0,Car,Semiurban,Graduate,Male,Government,No
5219.0,10568.0,9461.0,Salaried,41.0,Married,1.0,726.0,0.0,0.49,15107.0,17501.0,7016.0,24.0,Business,Semiurban,Graduate,Female,Private,No
5220.0,11368.0,2058.0,Salaried,37.0,Single,2.0,,,0.31,5013.0,32396.0,5757.0,24.0,Education,Semiurban,Graduate,Male,Private,No
5221.0,16348.0,5130.0,Self-employed,45.0,Married,0.0,677.0,3.0,0.31,6134.0,43702.0,23156.0,72.0,Business,Rural,Graduate,Male,Government,Yes
5222.0,12453.0,4602.0,Salaried,40.0,Single,3.0,755.0,3.0,0.37,14317.0,29406.0,6463.0,24.0,Education,Urban,Graduate,,Government,No
5223.0,8927.0,7021.0,Contract,33.0,Married,0.0,770.0,4.0,0.39,334.0,45558.0,32553.0,84.0,Car,Rural,Graduate,Male,Government,No
5224.0,8519.0,9440.0,Salaried,42.0,Single,0.0,627.0,2.0,0.16,685.0,9028.0,29768.0,12.0,Personal,Urban,Graduate,Male,Government,No
5225.0,,7814.0,Unemployed,24.0,Single,3.0,712.0,,0.36,17716.0,10265.0,21093.0,48.0,Business,Semiurban,Graduate,Male,Business,No
5226.0,11515.0,5281.0,Salaried,45.0,,3.0,673.0,1.0,0.19,10955.0,16356.0,5997.0,60.0,Business,Semiurban,Graduate,Male,Government,No
5227.0,15050.0,7969.0,,34.0,Married,0.0,722.0,4.0,0.47,17456.0,47714.0,3511.0,72.0,Home,Semiurban,Graduate,Male,MNC,No
5228.0,17366.0,1681.0,Self-employed,31.0,Married,3.0,727.0,,0.33,5876.0,16947.0,4686.0,36.0,Education,Rural,Graduate,Male,Private,Yes
5229.0,13394.0,7000.0,Salaried,54.0,Married,3.0,669.0,4.0,0.26,15702.0,29304.0,16743.0,84.0,Personal,Urban,Graduate,Male,Government,Yes
5230.0,15895.0,898.0,Contract,25.0,Married,0.0,707.0,0.0,,18215.0,31260.0,,12.0,Home,Semiurban,Graduate,Male,Private,Yes
5231.0,6246.0,6562.0,Salaried,56.0,Single,2.0,,1.0,0.14,12426.0,22041.0,10475.0,12.0,Home,Semiurban,Not Graduate,Male,MNC,Yes
5232.0,8802.0,6980.0,Unemployed,30.0,Married,3.0,723.0,0.0,0.22,11746.0,11410.0,28900.0,36.0,Personal,Semiurban,Graduate,Male,Private,No
5233.0,14320.0,6468.0,Contract,28.0,Married,2.0,772.0,4.0,0.37,1447.0,7025.0,39379.0,12.0,Car,Urban,Graduate,Male,Private,Yes
5234.0,5589.0,1916.0,Salaried,21.0,Married,3.0,726.0,4.0,,10589.0,36922.0,37078.0,24.0,Business,Urban,Graduate,Male,Private,No
5235.0,2786.0,5391.0,Self-employed,33.0,Single,0.0,767.0,0.0,0.29,496.0,12782.0,31426.0,48.0,Home,Urban,Graduate,Male,Private,No
5236.0,10066.0,698.0,,48.0,Single,0.0,708.0,4.0,0.28,14886.0,6321.0,23757.0,12.0,Personal,Urban,Graduate,Female,Private,No
5237.0,17148.0,893.0,Self-employed,26.0,Single,2.0,794.0,3.0,0.52,2716.0,29671.0,13761.0,84.0,Education,Rural,Not Graduate,Female,Government,No
5238.0,19601.0,9131.0,Contract,52.0,Married,3.0,772.0,3.0,0.43,8120.0,12964.0,15200.0,12.0,Education,Rural,Not Graduate,Female,Government,Yes
5239.0,6965.0,5532.0,Self-employed,48.0,Single,0.0,707.0,3.0,0.27,14336.0,6893.0,6050.0,12.0,Car,Rural,Not Graduate,Male,Government,No
5240.0,6404.0,9206.0,Contract,47.0,Single,1.0,,4.0,0.14,,35276.0,26395.0,72.0,Personal,,Not Graduate,Female,Government,No
5241.0,15118.0,7621.0,Salaried,32.0,Single,0.0,637.0,4.0,0.11,392.0,18838.0,4938.0,60.0,Car,Urban,Not Graduate,Male,MNC,No
5242.0,4199.0,6920.0,Contract,,Married,3.0,629.0,4.0,0.16,7994.0,25865.0,11054.0,12.0,Business,Semiurban,Not Graduate,Male,Private,Yes
5243.0,11299.0,4420.0,Contract,46.0,Single,0.0,641.0,2.0,0.21,8606.0,31381.0,29259.0,24.0,Home,Urban,Not Graduate,Female,Government,No
5244.0,7451.0,3372.0,Self-employed,31.0,Single,0.0,692.0,0.0,0.21,8908.0,6438.0,36168.0,12.0,,Semiurban,Graduate,Male,Unemployed,No
5245.0,18587.0,6071.0,,27.0,Married,3.0,753.0,,0.37,9682.0,44498.0,1946.0,72.0,Business,Rural,Not Graduate,Male,Government,Yes
5246.0,8620.0,6476.0,Unemployed,30.0,Married,0.0,743.0,0.0,0.31,11071.0,9649.0,,24.0,Business,Urban,Graduate,Male,Government,No
5247.0,4080.0,8034.0,Salaried,35.0,Married,1.0,747.0,,0.37,233.0,14035.0,10929.0,84.0,Car,Urban,Graduate,Female,Business,No
5248.0,7875.0,2960.0,Contract,39.0,Married,,757.0,4.0,0.34,1390.0,7414.0,16040.0,24.0,Car,Urban,Graduate,,MNC,Yes
5249.0,3255.0,784.0,Contract,36.0,,,640.0,3.0,0.12,691.0,12846.0,8301.0,60.0,Car,Rural,Graduate,Male,Private,Yes
5250.0,15849.0,7926.0,Salaried,55.0,Married,3.0,634.0,3.0,0.14,8007.0,21776.0,2115.0,60.0,,Semiurban,Not Graduate,Female,Business,Yes
5251.0,,2987.0,Self-employed,24.0,Single,3.0,702.0,0.0,0.25,13257.0,18789.0,33297.0,36.0,,Rural,Graduate,Female,,Yes
5252.0,14042.0,2540.0,Self-employed,30.0,Single,3.0,655.0,0.0,0.31,15322.0,26320.0,14973.0,60.0,,Urban,Graduate,Male,Business,No
5253.0,13396.0,7179.0,Self-employed,49.0,Married,1.0,604.0,0.0,0.1,16952.0,8614.0,30772.0,12.0,Car,Rural,Graduate,Male,Government,No
5254.0,18211.0,8485.0,Unemployed,24.0,Married,2.0,662.0,3.0,0.2,4319.0,28380.0,14474.0,84.0,Personal,Urban,Graduate,Male,MNC,Yes
5255.0,3636.0,8717.0,Self-employed,45.0,Single,3.0,695.0,4.0,0.23,10206.0,,6677.0,12.0,Home,Rural,Not Graduate,Male,Business,No
5256.0,9364.0,8212.0,Contract,59.0,Married,2.0,657.0,2.0,0.13,19164.0,23251.0,20159.0,24.0,Car,Semiurban,Graduate,Male,Business,Yes
5257.0,15234.0,3031.0,Self-employed,37.0,Married,3.0,701.0,3.0,,6821.0,34763.0,27946.0,84.0,Home,Urban,Graduate,Male,MNC,Yes
5258.0,16884.0,2050.0,Salaried,45.0,Single,1.0,751.0,1.0,0.38,4856.0,27432.0,16971.0,48.0,Education,Rural,Graduate,Female,Business,Yes
5259.0,18392.0,,Self-employed,50.0,Married,0.0,665.0,4.0,0.31,11101.0,3517.0,36189.0,,Business,Rural,Graduate,Female,Government,Yes
5260.0,12243.0,4439.0,Salaried,50.0,Single,0.0,756.0,2.0,0.45,2704.0,26133.0,20727.0,48.0,Car,Urban,Graduate,Male,MNC,Yes
5261.0,11545.0,3234.0,Self-employed,35.0,Married,0.0,785.0,0.0,0.48,18332.0,40392.0,13962.0,60.0,Personal,Semiurban,Graduate,Female,Private,Yes
5262.0,,1492.0,Salaried,42.0,Single,1.0,711.0,0.0,0.21,13777.0,16771.0,23718.0,84.0,Home,Urban,Graduate,Male,Government,Yes
5263.0,16589.0,9123.0,Salaried,25.0,Single,1.0,725.0,1.0,0.43,5945.0,7614.0,6626.0,36.0,Personal,Urban,Graduate,Female,MNC,Yes
5264.0,7708.0,1305.0,Salaried,37.0,Single,3.0,687.0,1.0,0.28,17572.0,19226.0,14744.0,84.0,Personal,Semiurban,Graduate,Male,Private,No
5265.0,19314.0,6551.0,Contract,51.0,Married,2.0,642.0,0.0,0.2,15446.0,16412.0,28453.0,84.0,,Urban,Graduate,Male,Unemployed,No
5266.0,18517.0,2522.0,Self-employed,36.0,Married,0.0,695.0,1.0,0.26,568.0,49398.0,18111.0,48.0,Education,Rural,Graduate,Male,Business,Yes
5267.0,12443.0,6655.0,Self-employed,36.0,Single,1.0,737.0,2.0,0.45,18269.0,40988.0,35998.0,72.0,Personal,,Graduate,Male,MNC,No
5268.0,,3224.0,Self-employed,52.0,Married,1.0,689.0,4.0,0.22,5973.0,29324.0,1688.0,60.0,Personal,Urban,Graduate,Male,Unemployed,Yes
5269.0,16043.0,7760.0,Contract,52.0,Married,0.0,757.0,,0.54,17670.0,12295.0,,36.0,Home,Urban,Graduate,Male,Private,No
5270.0,17531.0,,Contract,49.0,Married,3.0,665.0,4.0,0.24,14121.0,2635.0,24849.0,84.0,Business,Semiurban,Graduate,Female,Business,Yes
5271.0,12351.0,1885.0,Self-employed,40.0,,1.0,771.0,0.0,0.37,17513.0,7616.0,6654.0,24.0,Car,Rural,Not Graduate,Female,Private,Yes
5272.0,15852.0,8466.0,Contract,26.0,Single,0.0,622.0,1.0,0.13,6391.0,15273.0,31795.0,84.0,Personal,Urban,,Male,Unemployed,Yes
5273.0,,9437.0,Salaried,41.0,Single,3.0,716.0,4.0,0.39,8463.0,18172.0,9884.0,84.0,,,Graduate,Male,,Yes
5274.0,,207.0,,52.0,Married,3.0,698.0,0.0,0.19,7629.0,43980.0,8812.0,84.0,Education,Semiurban,Graduate,Male,Business,No
5275.0,9184.0,8622.0,Salaried,30.0,Single,0.0,,4.0,0.25,7435.0,14689.0,29126.0,24.0,Car,Urban,Graduate,,Unemployed,No
5276.0,,,Salaried,43.0,Married,0.0,779.0,1.0,0.59,9554.0,26477.0,5831.0,24.0,Education,Urban,Graduate,Female,MNC,No
5277.0,10173.0,4595.0,Contract,58.0,,3.0,644.0,0.0,0.12,2329.0,9139.0,28405.0,84.0,Business,Urban,Graduate,Male,MNC,Yes
5278.0,10267.0,6708.0,Contract,57.0,Single,3.0,772.0,2.0,0.53,6964.0,36581.0,5301.0,24.0,Education,Urban,Graduate,Male,Business,Yes
5279.0,9751.0,6278.0,Salaried,37.0,Single,3.0,770.0,0.0,0.5,8249.0,7439.0,12624.0,,Car,Urban,Graduate,Female,MNC,No
5280.0,6972.0,3288.0,Contract,23.0,Married,3.0,696.0,1.0,0.17,4893.0,40.0,,84.0,Business,Semiurban,Not Graduate,,Private,Yes
5281.0,,3733.0,Salaried,25.0,,3.0,751.0,1.0,0.42,7902.0,40638.0,10484.0,48.0,Car,Urban,Graduate,Male,Private,No
5282.0,12169.0,9605.0,Contract,29.0,Married,3.0,715.0,4.0,0.42,13881.0,29683.0,10092.0,24.0,Education,Semiurban,Graduate,Male,Government,No
5283.0,13029.0,5298.0,Self-employed,51.0,Single,,702.0,1.0,0.21,1463.0,49268.0,23821.0,36.0,Business,Rural,Not Graduate,Male,Private,No
5284.0,13258.0,2748.0,Salaried,32.0,Married,0.0,709.0,0.0,0.26,7637.0,19039.0,31193.0,12.0,Home,Urban,Graduate,Male,Private,No
5285.0,4926.0,5114.0,,39.0,,2.0,729.0,2.0,0.21,4552.0,48161.0,38880.0,84.0,Personal,Urban,Graduate,Female,Business,Yes
5286.0,2859.0,1826.0,Contract,55.0,Married,3.0,695.0,1.0,0.14,9545.0,38317.0,23483.0,12.0,Home,Urban,Graduate,Male,Government,Yes
5287.0,7552.0,5245.0,Salaried,25.0,Married,0.0,657.0,4.0,0.18,2797.0,18778.0,30192.0,24.0,Personal,Rural,Not Graduate,Female,Business,Yes
5288.0,17497.0,9508.0,Contract,47.0,Married,3.0,657.0,4.0,0.26,9369.0,41491.0,1853.0,72.0,Business,Urban,Graduate,Male,Private,No
5289.0,18016.0,5754.0,Unemployed,24.0,,2.0,656.0,2.0,0.16,4189.0,16771.0,18192.0,48.0,Home,Urban,Graduate,Female,Government,Yes
5290.0,4128.0,4399.0,Salaried,31.0,Married,2.0,701.0,,0.13,1971.0,20006.0,37534.0,12.0,Personal,Semiurban,Not Graduate,Female,Private,Yes
5291.0,11684.0,3557.0,,29.0,Married,1.0,795.0,,0.42,848.0,5701.0,18997.0,12.0,Education,Urban,Not Graduate,Male,MNC,Yes
5292.0,13170.0,8223.0,Salaried,41.0,Single,1.0,715.0,2.0,0.38,16974.0,30877.0,33827.0,24.0,Home,Urban,Graduate,Male,Unemployed,Yes
5293.0,12149.0,7137.0,Salaried,56.0,Married,1.0,764.0,2.0,0.38,599.0,34212.0,17292.0,36.0,Home,Urban,Graduate,Female,Private,Yes
5294.0,10672.0,1640.0,Self-employed,21.0,Single,3.0,675.0,0.0,,7995.0,,8207.0,12.0,Car,Urban,Graduate,Female,MNC,No
5295.0,15405.0,2681.0,Contract,51.0,Married,0.0,743.0,2.0,0.46,,34388.0,31119.0,24.0,Personal,Rural,Graduate,Male,Unemployed,No
5296.0,,2810.0,Self-employed,37.0,Married,2.0,762.0,0.0,0.32,5140.0,8543.0,17147.0,48.0,Personal,Urban,Not Graduate,Male,Business,No
5297.0,,7630.0,Salaried,49.0,Married,2.0,642.0,3.0,0.1,10060.0,48679.0,18564.0,24.0,Personal,,Graduate,Male,Government,Yes
5298.0,9783.0,7831.0,Salaried,42.0,Single,0.0,631.0,1.0,0.2,13576.0,32748.0,27483.0,36.0,Business,Urban,Not Graduate,Female,Government,No
5299.0,,379.0,Salaried,40.0,,0.0,655.0,2.0,0.3,7033.0,10450.0,4970.0,12.0,Business,Urban,Graduate,Male,Business,No
5300.0,5810.0,3096.0,,,Married,3.0,746.0,2.0,0.28,536.0,18887.0,8399.0,12.0,Car,Urban,Graduate,Female,Private,No
5301.0,19101.0,1393.0,,33.0,Married,,613.0,4.0,0.21,7511.0,4091.0,,36.0,Education,Urban,Graduate,Male,Private,Yes
5302.0,17773.0,,Salaried,,Married,0.0,663.0,4.0,0.36,12419.0,15279.0,12884.0,,Education,Urban,Graduate,Female,Private,No
5303.0,19450.0,,Salaried,26.0,Married,3.0,,3.0,0.27,9041.0,16263.0,3710.0,60.0,Personal,Rural,Graduate,Female,Business,Yes
5304.0,15579.0,105.0,Salaried,50.0,Married,0.0,730.0,0.0,0.4,771.0,40792.0,19165.0,12.0,Home,Urban,Not Graduate,Female,Government,No
5305.0,9316.0,2970.0,Self-employed,52.0,Single,2.0,718.0,1.0,0.35,4261.0,10904.0,5435.0,36.0,Personal,Urban,Not Graduate,Male,Private,No
5306.0,7644.0,8511.0,Unemployed,40.0,Single,1.0,719.0,1.0,0.23,5741.0,32512.0,31078.0,12.0,Home,Urban,Graduate,Female,Private,Yes
5307.0,4693.0,5466.0,Salaried,25.0,Married,1.0,749.0,3.0,0.34,8390.0,39576.0,39357.0,24.0,Car,Urban,Graduate,Male,Private,Yes
5308.0,,7979.0,Salaried,,Married,3.0,712.0,1.0,0.23,12420.0,43772.0,10940.0,60.0,Car,,Graduate,Male,Private,Yes
5309.0,6900.0,7685.0,Salaried,41.0,Married,3.0,751.0,0.0,0.37,17041.0,41797.0,26010.0,60.0,Home,Semiurban,Not Graduate,Male,MNC,Yes
5310.0,5766.0,3569.0,Salaried,48.0,Married,3.0,723.0,0.0,0.26,17573.0,44050.0,30987.0,60.0,Home,Semiurban,Not Graduate,Male,Private,No
5311.0,2403.0,401.0,Salaried,54.0,Single,1.0,702.0,,0.2,822.0,27426.0,29173.0,12.0,Education,Semiurban,Not Graduate,Male,Private,Yes
5312.0,11148.0,5435.0,Salaried,57.0,Married,1.0,740.0,0.0,0.45,13414.0,33601.0,11963.0,48.0,Car,Semiurban,Graduate,Female,MNC,Yes
5313.0,9804.0,6089.0,,38.0,Married,0.0,786.0,4.0,0.39,12473.0,21075.0,39245.0,84.0,,Semiurban,Graduate,Female,Government,Yes
5314.0,,,Unemployed,53.0,Married,1.0,718.0,2.0,0.38,13435.0,17862.0,9271.0,48.0,Personal,Semiurban,Graduate,Male,MNC,Yes
5315.0,12644.0,8095.0,Contract,46.0,Married,3.0,726.0,2.0,0.37,15861.0,27736.0,,60.0,Business,Urban,Graduate,Female,Private,No
5316.0,14212.0,4905.0,Salaried,34.0,Single,3.0,,4.0,0.17,,16791.0,10671.0,36.0,Personal,Urban,Not Graduate,Male,Government,Yes
5317.0,16485.0,7802.0,Self-employed,58.0,Single,2.0,665.0,1.0,0.35,17185.0,17565.0,10484.0,48.0,Car,Semiurban,,Female,MNC,Yes
5318.0,16043.0,8200.0,Contract,41.0,Married,1.0,,4.0,,3493.0,23800.0,32499.0,84.0,Education,Urban,Graduate,Female,Business,Yes
5319.0,5446.0,3558.0,Salaried,36.0,Single,,749.0,4.0,0.27,10541.0,26386.0,20841.0,48.0,Personal,Rural,Graduate,Male,Private,No
5320.0,5267.0,9109.0,Unemployed,,Married,0.0,793.0,2.0,0.38,11745.0,27755.0,6835.0,72.0,Education,Urban,Graduate,Male,Private,Yes
5321.0,6299.0,8622.0,Salaried,28.0,,0.0,746.0,4.0,0.45,13772.0,8910.0,27903.0,12.0,Business,Semiurban,Graduate,Female,Government,No
5322.0,,6512.0,Contract,23.0,Single,3.0,637.0,1.0,0.26,,49914.0,5301.0,,Home,Urban,Graduate,Male,Business,No
5323.0,3684.0,105.0,Salaried,55.0,Single,1.0,730.0,0.0,0.31,1254.0,43867.0,38966.0,60.0,Business,Urban,Graduate,Male,,Yes
5324.0,9356.0,7102.0,Salaried,21.0,Married,0.0,762.0,0.0,0.47,11357.0,10995.0,25491.0,48.0,Car,Urban,Graduate,Female,,Yes
5325.0,,7872.0,Unemployed,,Single,3.0,768.0,4.0,0.41,8864.0,12778.0,12828.0,72.0,Business,Rural,Not Graduate,Female,Government,No
5326.0,,556.0,Self-employed,38.0,Single,0.0,764.0,0.0,0.43,4027.0,315.0,33206.0,48.0,Car,Urban,Graduate,Female,Government,No
5327.0,2469.0,1010.0,,33.0,Married,3.0,757.0,2.0,0.36,11984.0,6207.0,9777.0,84.0,Personal,Semiurban,Not Graduate,Male,MNC,Yes
5328.0,10314.0,1050.0,,37.0,Married,0.0,655.0,4.0,0.18,10047.0,,8915.0,12.0,Education,Semiurban,Graduate,Female,Private,Yes
5329.0,19450.0,3713.0,Contract,40.0,Married,2.0,591.0,0.0,0.11,6995.0,35243.0,22976.0,72.0,Personal,Urban,Graduate,Female,,No
5330.0,11915.0,3002.0,Self-employed,58.0,Married,0.0,678.0,3.0,0.26,7497.0,49931.0,38127.0,60.0,Business,Rural,Graduate,Male,Private,No
5331.0,13284.0,8912.0,Salaried,33.0,Married,0.0,,4.0,0.33,17432.0,23879.0,27631.0,48.0,Personal,Rural,Graduate,Female,Private,No
5332.0,4485.0,2478.0,Contract,32.0,Married,,744.0,3.0,0.21,1494.0,34339.0,30530.0,72.0,Personal,Urban,Not Graduate,Male,Government,Yes
5333.0,11537.0,1616.0,Salaried,21.0,Single,2.0,607.0,0.0,0.12,5970.0,10490.0,21555.0,36.0,Personal,Urban,Not Graduate,Male,Private,No
5334.0,19157.0,6258.0,Salaried,34.0,Married,0.0,585.0,4.0,0.11,3309.0,2059.0,27648.0,24.0,Car,Urban,Graduate,Male,Government,No
5335.0,12375.0,4109.0,Self-employed,41.0,Married,0.0,746.0,1.0,0.28,17877.0,863.0,31166.0,48.0,Car,Urban,Not Graduate,Female,Government,Yes
5336.0,17477.0,3428.0,Contract,47.0,Married,3.0,797.0,3.0,0.57,1211.0,35797.0,16647.0,,Home,Urban,Graduate,Male,Government,No
5337.0,17697.0,6736.0,Self-employed,47.0,Married,3.0,622.0,4.0,0.13,1201.0,16165.0,17231.0,60.0,Car,Urban,Not Graduate,Male,Business,No
5338.0,8595.0,1789.0,Contract,37.0,Married,1.0,769.0,0.0,0.49,758.0,,4688.0,60.0,Personal,Rural,Graduate,Male,Private,No
5339.0,16553.0,9582.0,Salaried,34.0,Married,3.0,587.0,0.0,0.14,19398.0,4336.0,25695.0,84.0,Personal,Urban,Graduate,Male,Unemployed,No
5340.0,5509.0,5885.0,Unemployed,31.0,Married,1.0,712.0,3.0,0.24,766.0,33336.0,14065.0,36.0,Personal,Rural,Not Graduate,,Private,No
5341.0,13079.0,7123.0,Salaried,42.0,Single,0.0,754.0,0.0,0.48,10527.0,16897.0,,24.0,Education,,Not Graduate,Male,MNC,No
5342.0,5440.0,284.0,Self-employed,35.0,Single,3.0,,2.0,0.12,668.0,45591.0,21554.0,36.0,Personal,Rural,Graduate,Female,Unemployed,Yes
5343.0,19659.0,7140.0,Salaried,30.0,Married,1.0,724.0,0.0,0.36,6664.0,33285.0,20556.0,,Education,Rural,Graduate,Female,Private,Yes
5344.0,8619.0,,Contract,,Single,3.0,759.0,4.0,0.5,9780.0,38524.0,1622.0,24.0,Education,Semiurban,Graduate,Male,,No
5345.0,4911.0,3747.0,Salaried,22.0,Single,,675.0,2.0,0.26,19150.0,7962.0,37635.0,12.0,Home,Urban,Graduate,Female,Business,No
5346.0,16067.0,9789.0,Salaried,25.0,Married,3.0,752.0,0.0,0.31,7867.0,7471.0,19790.0,36.0,Car,Semiurban,Not Graduate,Male,Business,No
5347.0,14384.0,5776.0,Contract,24.0,Married,0.0,764.0,4.0,0.58,9542.0,46627.0,13195.0,84.0,Personal,Urban,Graduate,Female,Private,No
5348.0,13339.0,4150.0,Unemployed,37.0,Single,1.0,763.0,3.0,0.49,9656.0,10177.0,10862.0,84.0,Business,Rural,,Female,Private,No
5349.0,13261.0,156.0,Contract,37.0,Single,2.0,713.0,2.0,,14957.0,9127.0,27904.0,12.0,Car,Urban,Not Graduate,,Business,No
5350.0,16576.0,5464.0,Contract,33.0,Single,0.0,650.0,4.0,0.32,17869.0,1952.0,19024.0,60.0,Business,Urban,Not Graduate,Male,Private,Yes
5351.0,7994.0,3221.0,Self-employed,21.0,Married,0.0,728.0,2.0,0.37,,15242.0,20794.0,48.0,Home,Urban,Graduate,Male,Government,No
5352.0,19021.0,1649.0,Salaried,,Single,3.0,723.0,1.0,0.46,7634.0,,24170.0,12.0,,Semiurban,Graduate,Male,Business,No
5353.0,5142.0,8212.0,Self-employed,42.0,Married,0.0,737.0,4.0,0.25,3148.0,10459.0,9206.0,48.0,Personal,Urban,Not Graduate,Male,Business,Yes
5354.0,3556.0,3681.0,Salaried,52.0,Single,0.0,654.0,4.0,0.2,10349.0,,11372.0,84.0,Home,Urban,Graduate,Female,Private,Yes
5355.0,,8709.0,Contract,26.0,Married,0.0,734.0,0.0,0.45,15319.0,11799.0,36909.0,36.0,Business,Rural,Graduate,Male,Private,Yes
5356.0,16176.0,3451.0,Salaried,58.0,Single,0.0,716.0,3.0,0.34,9474.0,37551.0,13335.0,84.0,Car,Urban,Not Graduate,Male,,Yes
5357.0,,7620.0,Salaried,,Single,0.0,755.0,4.0,,13035.0,29899.0,4429.0,24.0,Car,Rural,Graduate,,Business,No
5358.0,5031.0,9178.0,Salaried,27.0,Single,3.0,767.0,2.0,0.4,7973.0,45432.0,12835.0,84.0,,Rural,Not Graduate,Male,Private,Yes
5359.0,6936.0,948.0,Contract,21.0,Married,1.0,704.0,1.0,0.29,16583.0,28876.0,,84.0,Personal,Urban,Graduate,Female,MNC,Yes
5360.0,17113.0,2696.0,Self-employed,40.0,Married,3.0,716.0,3.0,0.35,1386.0,15384.0,27323.0,48.0,Home,Semiurban,Not Graduate,Female,Private,Yes
5361.0,,5759.0,Unemployed,25.0,Single,3.0,719.0,3.0,0.36,773.0,33827.0,12805.0,72.0,Business,Rural,Graduate,Female,Private,No
5362.0,5437.0,8263.0,Salaried,48.0,Married,3.0,703.0,0.0,0.14,1552.0,43139.0,21507.0,12.0,Business,Rural,Not Graduate,Male,Unemployed,No
5363.0,16370.0,1527.0,Salaried,38.0,Married,0.0,704.0,2.0,0.46,6661.0,17862.0,27913.0,12.0,Business,Urban,Graduate,Female,MNC,Yes
5364.0,9989.0,630.0,Contract,50.0,Married,3.0,686.0,0.0,0.19,6682.0,27977.0,11532.0,36.0,Home,Urban,Not Graduate,Female,Private,No
5365.0,15396.0,7232.0,Self-employed,54.0,Married,1.0,719.0,3.0,0.37,1394.0,33344.0,38136.0,12.0,Home,Rural,Graduate,Female,Unemployed,No
5366.0,9496.0,3287.0,Salaried,34.0,Single,2.0,738.0,1.0,0.36,1463.0,1849.0,12568.0,12.0,Personal,Rural,Not Graduate,Male,Unemployed,No
5367.0,8371.0,6918.0,Unemployed,43.0,,1.0,695.0,4.0,0.14,9060.0,26807.0,15663.0,12.0,Education,Rural,Not Graduate,Male,MNC,Yes
5368.0,17499.0,629.0,Unemployed,22.0,Single,1.0,695.0,0.0,0.34,11187.0,46828.0,33272.0,24.0,Home,Urban,Graduate,Male,Business,No
5369.0,11914.0,9230.0,Unemployed,32.0,Married,3.0,795.0,4.0,0.29,2242.0,29879.0,27652.0,12.0,Car,Rural,Not Graduate,Male,Private,No
5370.0,6497.0,4224.0,Self-employed,47.0,Single,3.0,642.0,3.0,0.14,17374.0,32779.0,5820.0,12.0,Business,Rural,Graduate,Female,Private,Yes
